"","Adipose Tissue","Adrenal Gland","Blood Vessel","Bladder","Brain","Breast","Blood","Skin","Cervix Uteri","Colon","Esophagus","Fallopian Tube","Heart","Kidney","Liver","Lung","Salivary Gland","Muscle","Nerve","Ovary","Pancreas","Pituitary","Prostate","Small Intestine","Spleen","Stomach","Testis","Thyroid","Uterus","Vagina"
"FIP1L1",6.35592991600659e-25,0.0311853343010102,1.49489220077023e-236,0.00547072677618418,0,8.72630816106598e-14,0.47564023543791,2.04515989367218e-122,0.000301970957889786,1.45831571500352e-66,3.07233095802705e-60,0.000402076573696909,0,6.44432241925441e-11,4.2612419404931e-132,3.04865522494808e-28,1.01457871706009e-07,2.27852513343074e-141,4.35486578164206e-137,2.99490690709013e-53,0,1.96807806545675e-23,5.62023739715015e-05,0.000135129979003919,3.72679724147736e-09,1.07472885855897e-62,5.53101832115169e-132,1.56932159227974e-48,3.5563540227521e-39,4.73743361149243e-16
"FNBP4",3.41086035168638e-37,1.04708635696676e-22,6.61838930532081e-36,0.00375702128830469,6.41694086556373e-224,5.01896285916412e-31,3.06547856309112e-40,6.8471773131035e-89,0.00119073002932854,0.785944406031332,0.119622185436521,0.0151321030729759,0,6.08853441244283e-08,4.07155111733212e-134,1.13613027375005e-63,0.338583459709513,8.16823925096205e-37,5.59713917962242e-164,1.20550801260239e-50,4.57306954122266e-136,0.986646839669421,2.22819831967834e-21,2.32248812875161e-06,5.4546775798629e-37,1.36592010359518e-23,7.81171595160357e-64,3.73984133650636e-126,3.42130905270381e-30,1.31976708769574e-20
"FNTB",1.16796559763248e-115,0.709496333685226,4.19490051256819e-12,0.00375314340393411,7.36759212274595e-10,5.85244996264513e-36,2.69369496497275e-115,1.74680403578823e-117,0.66719826183043,1.44226524415191e-150,0.00018527814242304,0.0727657704100253,1.73673326751524e-269,5.25722526437126e-13,5.99221173197023e-215,5.01377588279119e-80,2.77909418601235e-05,3.77419813759861e-12,7.52292787410743e-118,0.372407924669266,0,6.97389264322287e-26,0.262526290640094,5.59374909765674e-89,2.04554365478766e-104,4.51693937539283e-90,5.94672680476499e-141,1.94480619398472e-43,0.177522866904316,4.48184928106919e-13
"FTSJ3",4.30478917753714e-45,0.321928655779496,1.22127907225068e-64,0.0001795974141132,0,6.2381416286768e-16,9.28866744924115e-32,2.39995476030815e-228,0.000601244440419842,3.95608002073988e-12,1.37734049152668e-29,0.00426236477891389,2.78665666780294e-204,0.00536287586720524,6.91095261897081e-64,1.69203787946035e-06,0.105901158481134,5.44798755388049e-55,3.9701530726072e-149,4.71243616993429e-38,2.31137113632991e-232,5.50664186533074e-08,1.47358049004335e-23,0.286895606086264,2.0584292763565e-38,2.15560671884561e-12,7.71985202177461e-64,1.66960133338654e-104,2.75685332017912e-39,1.05122360673133e-19
"GBF1",7.8974648612384e-33,4.66298974540567e-21,1.13443616401087e-180,0.000134315605644953,5.91089377459613e-175,0.0693486769012979,6.35361814363939e-86,3.83091591227453e-130,0.00167816471955417,4.83017288938978e-11,0.0343699690319121,0.0226234714345979,4.69114801412507e-211,1.77161233812716e-05,9.01702581475732e-99,5.6597103971353e-77,0.00506779947209703,0.330707204596794,2.24934166760963e-133,2.08579207092e-35,2.22892546559811e-184,2.32533116155294e-77,1.76060107998705e-31,4.85562071678867e-17,1.05549083691354e-11,8.2815289466207e-29,7.60416217219268e-83,4.17319159714544e-196,4.26753296931227e-43,1.86122968764845e-08
"GEMIN5",3.62006498558314e-77,1.41030377035752e-37,2.79287149323631e-38,0.00902008272564755,0,5.01942262720858e-37,3.31712560782088e-11,2.92834062519173e-141,0.00366151777576805,7.35356739974323e-11,3.06988808399801e-10,0.00121742641604732,9.36954626541084e-218,4.41064058840958e-19,3.28283416665032e-116,0.921572041207648,2.98674889258909e-12,0.974678578611164,2.92734041557928e-162,7.84278397115274e-37,2.91802311721345e-275,0.00437198351054835,0.434675726324799,8.03248657628984e-18,0.107882034101017,4.36375113138714e-41,4.54355557234979e-48,4.80116878992826e-21,1.72321987164696e-40,4.04117811297674e-05
"GFER",1.26835331535004e-50,3.84576671188793e-18,1.4045996485575e-05,0.0107958196800428,5.80420661360368e-16,0.0596054383019881,5.21135032716886e-102,1.63890398181168e-08,0.480953803982929,3.25988055675631e-101,0.434782669077853,0.222208783127179,0,0.0296143940351124,6.87942952096344e-27,0.0105012004223941,0.0014339823579994,1.68652785833601e-194,1.72841910356864e-42,6.20912227575205e-11,2.23867595355686e-29,1.98448415889672e-40,7.22040332505251e-32,1.28729314138422e-29,1.95133599543113e-20,4.56416950259045e-06,1.55749815385183e-86,1.76609803322886e-66,2.61936371924802e-17,1.37284943994117e-07
"GGPS1",2.52216145567298e-18,0.86513408603349,3.02506613857789e-68,0.00103298960140749,8.92891188541255e-70,7.40889697467838e-20,5.26417993201609e-105,3.82876467714724e-24,0.0148921056507318,1.68068536465324e-11,1.52881845468547e-10,0.137925353146658,1.25316175805647e-302,0.000461486958395498,1.2164720978949e-236,2.12090463624582e-12,0.0145547369425891,5.26950687163201e-187,1.34135123383372e-57,8.06086514965653e-22,2.03845447077697e-258,1.86332726491684e-22,2.38467300810493e-42,0.0005502324285085,0.93304564509723,2.82233143400132e-16,1.94780817246503e-110,8.27578359701229e-99,2.68231749358201e-30,0.000129514161837869
"GINS2",2.72131278066837e-239,1.19982161152562e-67,1.49153556588818e-306,0.000102419484542696,1.6359633864902e-112,2.3474842102755e-11,3.51470948743903e-25,1.85389740927372e-25,0.178501423080237,0.102236217732626,0.0466298920189777,3.39746326084857e-06,0,5.89261091342538e-08,2.43578024359439e-24,9.51925433653706e-17,5.64468849163256e-08,7.19910089515628e-158,1.41619441321502e-140,0.0004614228964682,1.51673774657332e-253,2.02155122209947e-64,0.194387792575638,1.49070189449715e-07,3.05551552752692e-08,4.52530705323051e-12,5.60040654475415e-138,7.85439764273254e-37,3.56963941506559e-07,0.0174237710563889
"GINS3",2.0317602743707e-26,2.19788365305742e-59,0,0.298698333420301,0.891353510465371,0.00375905466713854,0.00723052617283729,1.07151934166887e-45,0.962691255296138,4.47822686593845e-11,2.25044317950683e-50,0.0241369264789449,1.05600615287669e-36,4.94608578874703e-21,1.56547337711267e-167,2.57787132894214e-46,0.714175809751032,0,1.98660604880926e-57,2.66314348094252e-62,0,1.19451839953032e-16,1.82344143966433e-07,0.00234025299855553,6.52632165926002e-49,8.1329221455933e-32,1.52179671391353e-166,1.42428875619196e-62,0.000212327378982886,1.21085383633257e-19
"GLE1",3.42068260644057e-21,0.814139953925588,0.000188728872386247,6.51418766869103e-05,2.39837824906943e-197,0.337065094301665,4.05270066123265e-09,3.13559091127934e-288,0.00158792190671671,0.00199550667508605,0.683768854322828,0.0600642813219838,0,3.30956682747227e-13,1.35766448758152e-92,0.239541908964152,6.79997607190011e-07,1.10940167543265e-23,3.04657639493698e-132,1.25299198481914e-20,9.41651248211889e-310,2.04274815330043e-31,0.441155317729644,0.00835421732859131,4.43517483412175e-56,7.81831487898541e-50,1.2804137594667e-140,1.29456937965604e-12,1.23080670520035e-22,4.82965412078634e-14
"GNB2L1",6.49964505568423e-95,1.27824162606143e-22,8.74676096896026e-20,0.00310685770915954,0,1.58792736956164e-44,7.60970969577322e-10,0,0.000479880533395106,8.4318230635476e-07,0.00893677418857894,0.00189796717966434,0,7.41813597231685e-06,1.08317091289922e-119,3.5699901444454e-23,0.00166553643163354,6.58525055248453e-132,3.43426570065458e-24,7.37507472827348e-57,0.00106722696864094,0.107916794439864,5.6600922064213e-16,3.7509252144457e-05,1.47653226539437e-12,7.74408923903149e-21,5.16876096675933e-230,2.75860108791951e-16,7.44445045732348e-31,3.55703308717083e-28
"GNL2",3.07771134914207e-57,3.29349715106989e-19,1.24390267254337e-45,0.437568802768508,0,1.77724942503647e-31,3.48084592893266e-11,1.87868253352108e-186,0.00231619218542926,1.64230048160641e-05,0.627181398856301,0.0465370401446605,2.73575399169384e-236,9.11772146775264e-14,9.45684922060755e-44,1.38981580475751e-64,0.00654809011670459,0.000716506153506063,5.21583910557736e-67,9.61953813636311e-21,9.1528889564411e-190,0.000274012075717887,0.0198679975167803,9.37447684357149e-09,0.903859579563468,1.24169697887482e-07,4.47452661014387e-132,1.57800543550137e-08,1.61917859391637e-25,3.93490983505875e-13
"GNL3",3.79922305180746e-47,4.66409112399376e-07,2.07742537231258e-39,0.0241549600557775,0,1.81199101274011e-33,0.250111673274772,8.22595524619318e-154,0.00499979512709727,7.03060582916799e-35,1.18177261278592e-06,0.130730162920069,6.84224057304608e-262,2.77950576147993e-16,5.73083862599822e-11,6.77527163928603e-14,7.99342710371625e-14,0.0936837884193764,4.80077278564678e-37,7.16596388108711e-36,5.0899604271711e-20,1.07066765700442e-27,3.69675543395305e-22,6.81889431141751e-05,1.53315862826482e-14,0.00789389334352443,3.10685997204007e-51,7.24925700294344e-06,1.27766276042762e-12,6.16530896178755e-23
