"","Adipose Tissue","Adrenal Gland","Blood Vessel","Bladder","Brain","Breast","Blood","Skin","Cervix Uteri","Colon","Esophagus","Fallopian Tube","Heart","Kidney","Liver","Lung","Salivary Gland","Muscle","Nerve","Ovary","Pancreas","Pituitary","Prostate","Small Intestine","Spleen","Stomach","Testis","Thyroid","Uterus","Vagina"
"DNAJC9",0.0570159707812008,1.45773745005033e-53,2.26526541794851e-80,0.272778310940685,2.22926852975746e-37,7.04696107772086e-13,1.34951289535086e-06,6.71147882138306e-12,0.00911780892067133,0.00196866810768259,5.31094106868618e-09,0.244062731293679,1.95631492938567e-09,0.0819057390720703,0.000592193053978192,0.123569927273416,3.18220245953706e-13,1.91440086140876e-105,1.50741533098862e-24,0.719982677933334,0.207048003183586,0.4186669325935,2.37946559210051e-06,0.635615064909872,0.001775388803498,1.45051810332803e-38,1.72874799984848e-12,2.51807122062779e-61,0.0607127066147442,3.62517796490277e-06
"DNMT1",1.53373152524265e-61,1.97805537551631e-56,2.74984346786815e-63,5.84912820763965e-05,2.52863367425385e-62,3.51259674375142e-22,2.43517979775351e-05,4.42978028606549e-139,2.44278321155303e-05,5.28875508299908e-54,4.60614136367723e-15,0.00943987271982371,7.58344216312507e-73,0.10928120350266,1.20627618674466e-22,0.106156384356736,4.77402812309153e-13,0.401177339555724,1.01258727940276e-35,6.21269399218501e-05,6.3142478195863e-15,2.59790383477211e-38,2.34458625585917e-15,0.0958618100407966,0.0979536297281856,4.24980565472699e-05,4.54600901335676e-75,2.03918653428691e-07,2.06349235278912e-14,4.86258175465114e-17
"DNTTIP2",2.89223011783336e-50,0.00733897322021539,0.00443469074551278,0.104628503533958,3.62388538256921e-52,0.00132830695279367,0.023417063279099,1.4328533381863e-151,0.0582723544835662,5.89262627722502e-06,8.65064940157978e-48,0.0322626122389394,2.40814462371678e-52,0.0186217459789886,3.35096550922363e-09,1.92440118930896e-72,5.79565559505466e-05,1.3064645775609e-56,8.83191586344047e-28,1.43081091665859e-09,1.27271717778098e-25,0.00735569294997923,5.33878137122853e-11,1.92316070001064e-06,3.84054289540316e-29,0.408929432351947,2.47223499706068e-66,2.56030982811474e-07,1.06473086321813e-18,5.06936113501147e-15
"DONSON",0.0463495339926065,2.34590315521151e-06,0.729453501670325,0.0485246292131391,0,0.91254970727705,0.039486008322232,2.22929002739363e-09,0.234685106852705,3.00288293557167e-12,1.38506617226323e-09,0.287037608950167,0.103143813979073,0.310941852434788,3.62506418915189e-05,0.0612321140654641,2.40636622455781e-16,1.69526140840204e-14,0.000770390240415231,4.74924586539924e-19,1.58724243104895e-25,5.80848086753179e-29,0.000186251985007153,0.693371079845972,3.11605586561923e-09,0.000101584828485981,1.20173119069533e-88,1.12863043281525e-09,0.000243792332159138,0.118973888765751
"DTL",5.06659349960904e-31,0.446176885142226,4.97426365444007e-73,0.182851480769082,2.08661637367876e-124,0.146173772768129,1.65169970689108e-06,2.43327299200529e-10,0.674706472986104,0.00773180114528577,5.62666119239377e-10,0.2699921531351,2.10148240316797e-130,0.106921735960804,1.51848530852278e-07,0.0291620366947395,2.29323581728489e-05,0.668145809145832,0.00251007485271226,8.97113794730367e-18,2.38747211520926e-07,9.68250404668011e-14,0.0749376199205223,2.69907143614355e-09,2.4338451974022e-17,0.12993064551028,1.4331022423579e-122,3.9663727476574e-48,0.380510599814447,1.75637014951659e-08
"DYNC1H1",0.000342116917808089,5.99759702768687e-20,2.56412794837945e-21,0.482287034292628,5.43736503122406e-61,1.4182091282742e-22,1.05773064628419e-16,3.87549158335797e-91,0.0764471221837774,0.00152811381729627,7.15726656257261e-08,0.103301913900643,2.52878986801889e-08,0.252393873447806,3.98810934260933e-18,1.71438815919106e-08,0.800230161833643,7.63725966555144e-11,1.25756997592938e-110,1.33398763626226e-17,0.0451973356191232,1.22213697494625e-06,0.984074545579078,1.37954269581396e-10,0.000454119768108397,2.16287980123656e-06,0.00442603083364322,4.46563069739138e-28,9.39349794679525e-05,0.0046541216132581
"ECD",1.87673596608635e-23,0.000302062033363625,1.97663485995832e-26,0.0433556138918116,1.05371879315035e-191,1.38363996955871e-17,4.13212185659003e-16,3.00345927956553e-22,0.000296143440177749,8.94888544901573e-15,1.49380864217178e-56,0.0559905688654639,0.0172440099687311,0.954857621813912,0.75676345874237,0.000448707110466121,2.9441720696945e-07,4.17500320457327e-127,4.61170656819925e-19,1.79689815617452e-17,1.46595587874126e-05,0.613013523617893,1.97203797310761e-07,3.81811744632055e-05,8.15202662843739e-10,6.85322751351016e-30,9.48329721663845e-08,0.361428613208341,0.000308176936306814,4.91474805127381e-07
"ECT2",7.90844208678162e-77,4.83486980509287e-15,5.81168687357516e-12,0.0117423566902762,0.0129318018424897,2.30173115320951e-35,4.0570976736276e-07,1.32781694510656e-116,0.469893104180083,7.41555984913034e-07,4.2064844145733e-51,0.148016799772861,1.77474773633055e-133,0.0931226119391447,3.2064566253441e-42,0.595928980005517,5.99045229231746e-17,0.925679796826051,1.45778891881957e-24,5.02575129397022e-37,0.115707631812313,6.5948856494863e-17,0.924347893261023,0.00805018788967081,0.027050177244933,1.01023641294743e-30,2.72284853375447e-61,2.18711204927986e-94,0.000184410211445985,0.691655088870085
"EEF2",0.000290453055113828,2.71588272874005e-14,2.08889642053418e-18,0.67295035835094,2.07376494183311e-57,3.59697568293925e-18,6.94048739632595e-05,1.17876364284278e-98,0.00109890926000468,1.06422203621987e-13,7.41252903881538e-93,0.175988176917804,1.4762311561254e-20,0.000141715667293616,0.00426023306685453,1.80443197628206e-22,0.775756089273672,8.59519569185847e-74,0.734543414726716,1.10570126809093e-09,0.188555867290786,0.0813836578270001,1.56967293518052e-09,0.00395429554856486,9.16494479247405e-18,0.000786790369260294,9.77269456331578e-13,0.487858504189893,8.31586824183671e-15,0.557440374077896
"EFTUD2",4.57320805771272e-20,7.08084596899436e-32,7.46602998532038e-28,0.000116356856700871,6.27295328831243e-05,2.836586359237e-08,0.403842904493109,2.70018026938412e-154,0.0216650115842889,5.23830839399211e-34,6.04955989027521e-21,0.0800098112732302,4.98117516500223e-82,0.118783842396823,4.35788819013533e-18,0.0216689880405712,3.14714832185034e-07,9.58887428292143e-10,2.83896761116679e-15,1.10101792711424e-24,1.80871876497464e-14,0.00159267788744399,4.21792972928865e-14,0.031508118854601,1.62801636515749e-21,0.00344402129264123,9.44996437630848e-31,0.661518712366142,0.0621481912635351,6.16684667803381e-11
"EIF1",6.96493985901285e-31,2.79726881541258e-08,1.27253768764019e-119,0.173737001363513,0.00536678687346265,1.66925809653832e-18,3.67345557538655e-12,2.2121073110331e-53,0.174052961126996,3.40502597800481e-06,6.45098354654317e-85,0.135723767858847,6.25056850034905e-21,1.69636168818085e-07,1.76576461213708e-06,0.40689312489384,2.91846982936512e-05,2.12970044412219e-22,3.17111256218911e-13,0.161679507145278,0.214404104591736,0.000331206701754339,0.56206029766545,0.864584791524401,0.23638046821804,0.00191317265147873,3.60824582320264e-12,3.94620200517477e-14,0.00162910513430704,7.55024026399237e-05
"EIF1AD",0.0198089108018182,9.15539633487283e-07,0.000590606114353788,0.269426265727157,5.68310792651039e-186,0.698624340221755,4.90383418132416e-11,4.47300986943211e-33,0.00365679746183862,0.386906974518858,4.37169454771195e-44,0.0337807493568111,2.51672380938078e-15,0.15287362042324,0.000326847994042699,8.317093317705e-27,3.0486214166514e-23,1.66641674584013e-44,1.34134068752626e-05,0.107855746285629,9.36004946752204e-11,0.00745816855591046,4.19404525465783e-15,0.0646128149923402,2.57416734548752e-25,0.012582563400799,4.87769941995246e-94,0.419447087298089,2.0269094597378e-05,2.46446786813089e-05
"EIF2B1",6.06934085754377e-99,2.04238794789193e-61,9.42909245089889e-34,0.114762392669978,0,1.47616803312705e-06,1.96741474759345e-21,0.00506210218241188,0.000148860769926761,7.91203905975091e-32,2.32574294765309e-128,0.390661369263015,0.0611353714737512,0.0528545649034239,0.0455914990121113,3.2650860069791e-31,0.00214502164524636,2.79669986526266e-100,0.00209750178948563,0.028840878387462,0.000140631103122492,2.12285782716976e-09,5.07684742942154e-05,9.93989633350138e-07,0.00188286750596356,0.0186181202250874,0.000196406909308784,0.899484517171026,5.98428574260797e-06,5.92705899245561e-06
"EIF2B2",7.6308102073916e-05,8.61427281594643e-18,0.021584467001995,0.469952883946849,6.34648123228844e-18,3.2073701083763e-05,0.132601731054284,7.13365791129231e-150,0.073885049694456,4.60996959458166e-21,4.24777597454236e-137,0.41506638181061,5.42971703819573e-88,0.617438590356749,4.8854450594523e-22,0.0191632698434355,0.0427711188699871,3.40875111038464e-06,0.0232835093001583,1.84363270141341e-18,9.95801442205107e-23,1.52076705504603e-26,0.000212123287267165,0.0016594764515377,3.11064470962413e-10,5.51200102356362e-07,0.000543747240391589,2.32524755907303e-29,4.37871854437443e-11,1.6147917179513e-07
"EIF2B3",8.45497558677941e-11,1.23486366092161e-28,0.000924186169786257,0.401464607202365,9.82625607235256e-10,1.49258025092946e-06,2.14296148725515e-27,9.57918461891046e-52,0.0219750713764245,0.377496985766625,1.3155356255667e-61,0.594792826258711,2.18172989114807e-06,0.214517587537096,7.43983000042493e-08,0.00390498915403304,8.79178752184822e-05,0.610522528432797,1.43037647923498e-11,0.327098252851135,2.29684121690185e-12,1.26054148838258e-05,2.6545291658893e-12,2.93157543694692e-13,0.560498354719121,6.44040421868831e-21,5.95151116873915e-16,7.21976276681289e-95,2.87063248073295e-06,4.81758691486819e-05
"EIF2B5",2.40695803891495e-23,8.65360433999966e-48,7.70889166376809e-33,0.0130286318509602,3.16955034894263e-251,0.0180474342776401,0.788411655154989,0.0354458581611473,0.0434164903801133,6.81719340187947e-22,2.48740789467895e-08,0.0782336452479566,8.2403667822634e-32,0.441025696808086,0.76252524478406,2.55038820004503e-22,2.41510441086669e-08,0.0100172842973655,0.000109240495951381,0.000150004887872456,0.0226936948726602,0.00127134234694181,0.94610523287961,0.130520181254438,0.113014834193055,3.71079904982127e-05,0.00172578270222216,7.05163276002636e-07,0.0280623187155724,0.396575752232274
"EIF2S1",0.000100869589894861,0.000221865759449258,3.30242356390117e-06,0.541406912713934,0.420731704084041,1.00100501361961e-06,1.0913221992927e-18,2.57251009098556e-185,0.659925927689258,3.69898285303681e-11,2.12287498540774e-83,0.00080462994851322,3.72375133094294e-30,0.335437072044464,1.1801625881793e-24,0.193703908428875,0.77950556678356,9.65671962572871e-14,0.399560498112446,0.687960167936827,1.67731419197379e-20,1.04126201549047e-06,0.00227216635048334,0.000541722646484137,0.000217279250640441,6.63677087903537e-15,1.62789951462759e-75,1.02248627509624e-21,7.88188731358053e-08,0.424531285737337
"EIF3A",1.33347293914764e-21,1.67935759885943e-23,1.32083861822605e-17,0.120976101792631,4.32730922240916e-14,0.00250782697604607,7.24598708688563e-22,1.80029995534348e-20,0.0135749034007209,1.43469717839729e-10,1.16489504778943e-52,0.0116704273960306,2.53824946167379e-18,0.112823778481407,4.1079645173251e-13,6.05215482394886e-17,3.91443603965009e-09,5.36758522378811e-182,1.27625933411744e-66,8.01840914571038e-07,0.213714154479885,1.61116890796232e-07,0.671402461836897,0.203309819626232,0.267037385221562,8.68599466744935e-42,3.27131447948875e-08,5.17060384122072e-17,0.0588752583335128,1.88824259374178e-09
"EIF3B",3.93316182367678e-06,1.8287884219664e-24,1.58912738087487e-57,0.33029914735082,0.000199881556376919,0.0294065555053178,0.00244619384096512,1.03455837953327e-05,0.21852694757875,2.57826841640008e-09,2.96051232979462e-07,0.0100008791429027,1.4147473965113e-84,0.136172588882906,5.94002363780139e-11,2.23195079469283e-48,4.26543677071815e-11,0.117668747328681,5.18946870509778e-23,0.242027758286371,5.81283164402313e-08,0.712456698457088,2.16626887660403e-09,0.0312629171661091,0.0053397378692272,0.0707286675879417,8.28879833231622e-88,3.96318714627819e-05,2.96724900400442e-06,0.000198474668205141
"EIF3I",2.24612776943688e-40,0.805120359435225,5.67732108628569e-07,0.0164403610580432,1.28216557151873e-70,4.10388835402956e-10,5.38297149402482e-05,0.405865671566901,0.0149946505709611,0.0124334387003553,2.81397488117514e-53,0.0538620793174245,4.07739085592511e-76,0.0189955061350083,2.17395112211871e-35,6.10340568809475e-10,0.0189068632453252,0.071125030040814,1.13917482863412e-83,3.86481953052264e-16,2.92340875329836e-27,5.96634200210772e-05,7.17358950224416e-07,3.21993930350598e-05,0.590233427000716,0.00172592716044866,1.22017330509808e-57,5.73406914135174e-08,1.11174544723695e-06,0.0281519091271177
"EIF4A1",3.6989930598894e-27,1.49254843261936e-32,2.4990006751741e-37,0.0698913727007247,0,0.00421469619573954,1.12349912410181e-31,0.105620355468086,0.547746535546477,0.982243927936643,4.35266303278895e-50,0.0346692194146907,1.73713890940384e-24,0.906567215690102,9.00059969234639e-07,1.18948530523832e-06,1.56406896074406e-07,2.37751044545282e-31,2.79062673212229e-16,7.49376697344687e-12,7.82477326978885e-07,0.812247260300942,0.15908340072351,1.13116650587379e-06,2.50828516111366e-19,0.00597792556597353,0.00578126306274959,0.494138181215689,6.79452906547957e-08,0.316574958589793
"EIF4A3",6.70735404436386e-97,1.2576569233547e-05,0.006515761914285,0.00518593896553988,0,7.25677002783296e-51,9.7705812613493e-82,9.213398540631e-57,0.153901588707125,2.27187095847548e-48,2.05140651249128e-20,0.581380541198441,0.181856291190327,9.98437446745285e-05,0.0140725693240196,1.90452627288198e-65,7.05986322599435e-09,1.86894473544671e-12,6.25743290944096e-30,2.0510198727453e-12,2.33136880687436e-08,2.18207415428708e-13,7.13434521770504e-13,3.69248592707312e-17,4.38314534899768e-28,4.50850422384676e-25,9.91056052103843e-69,4.58716215281047e-96,1.14277561273555e-10,7.96529833463792e-06
"EIF5B",3.59742041960895e-06,0.00278500411693747,0.00634488844294557,0.175446343783301,4.95154052363654e-104,3.22554569463542e-25,5.61824525678409e-23,0.00493658493557982,0.248456091063785,3.45532233505055e-10,8.48740216351029e-25,0.0445832046267376,0.0028229969763062,0.828273619936586,3.32118834846989e-32,4.34626923115156e-06,0.226274336141524,0.849851924598198,5.83466049787359e-23,5.2010591533817e-12,0.0116771147763304,0.00490532417470431,0.841095814949151,2.39401481538496e-05,2.2086512877481e-10,0.000536870172618581,4.57914658953112e-66,4.61104099700661e-05,3.66375864887182e-15,8.05611672437214e-11
"EIF6",7.11690218295875e-23,3.29484107215216e-10,3.62749344967639e-30,0.74229098874604,0.579069237679866,0.00320532700852405,0.00074305910280142,3.42240960440791e-51,0.813963682971844,8.26349506636139e-37,2.49240144690611e-05,0.0073054892332414,4.13358819644008e-118,0.673140408638171,1.4247834141068e-22,9.16881659550211e-10,0.124147885551573,0.00092052082674719,1.18177229550897e-98,8.74178591339799e-22,3.27401787631716e-14,0.310191502165985,0.893496407508858,0.130517876170125,9.41173885163484e-10,0.00433910222045725,1.72577780838728e-42,7.06596001500603e-61,4.46363805056659e-09,7.69277794568561e-08
"ELAC2",5.18499110607356e-21,2.38827999044974e-16,2.90379200483208e-75,0.805984974512207,4.27337754769866e-15,2.36730980434751e-13,3.7427821015492e-60,2.18432735274871e-45,0.00110033320334353,2.72683508175305e-22,1.22523041935541e-44,0.0382407230200249,3.77482288244023e-40,0.0819115971143932,0.00104745579182678,5.37887948385763e-23,0.0295165519447346,5.28413147763584e-14,6.91824082371856e-49,0.000220510394331474,2.00698836539999e-07,0.0164813931281938,0.355590186093403,0.00502819706534603,9.31475546710343e-06,0.00701870414310495,2.83491472046292e-09,1.81668923860641e-42,1.66445081723262e-14,4.4851959280393e-05
"ELP5",4.9295739273189e-34,0.00197007962882097,1.31784334728635e-196,0.239298651027352,1.37187292067369e-06,4.43481703692053e-10,1.00419411021158e-22,2.94465281150304e-38,0.0724339352197662,6.10077914715142e-41,6.42392810439052e-22,0.0612814713270792,6.35837578301697e-48,0.580579667091003,0.458020087040288,0.502397594907643,1.28250132936471e-19,1.09248345502927e-56,2.21777685362033e-40,0.0955151932563306,0.777460907342159,1.16840251970922e-12,0.575257690673388,0.00138744311628915,0.00656470571806855,0.682954509620484,7.22514193327082e-34,1.51068998306156e-15,0.000247146038786448,0.176941705219445
"ELP6",1.87155083100077e-31,6.40294688984392e-05,1.16667479478028e-22,0.640041666853182,8.0283451267334e-25,3.84841072378443e-05,1.49921338242223e-54,1.61457215169992e-88,0.00261621926797259,7.60670601617785e-26,1.27947220796131e-63,0.0676030175692228,1.3022660913187e-26,0.0913161373286134,1.70689871047433e-14,2.05104509525922e-49,1.08517566767482e-09,5.36465090159214e-08,3.57367871107693e-78,8.20580366508838e-06,0.0261701013285173,3.56478473522248e-10,0.164963239528893,0.112087602673074,0.223028725604255,0.00438454676795324,2.19319157236389e-05,1.09660398534585e-32,0.0146255044906013,3.73843390355528e-15
"ERCC2",0.00284479417500446,2.5881143171546e-28,3.06722614737718e-17,0.0351043132469389,3.27036480626537e-18,0.302982247032233,4.81343790194778e-16,2.58914336270413e-193,0.0186378515007427,2.17817621501336e-39,0.392540477590527,0.744007143345894,0.00191821137050253,0.60908402547051,2.79009220008196e-24,1.29677116231867e-13,0.00592384756932802,1.78886685256529e-42,2.45473923504086e-31,1.09449545924586e-26,0.00482789644164126,3.79482904853911e-19,6.65376320282445e-26,0.000315334028418995,2.11388220856587e-07,0.656069803265685,7.89705620158614e-17,2.39040187995082e-58,0.00185205729167608,0.059379191652244
"ERCC3",3.00748469814153e-09,0.955670295608159,3.44543101086533e-141,0.00422268079754137,1.42631258417309e-247,4.70932653930051e-05,7.30674812547116e-05,4.6670638760802e-120,0.00134789833014354,9.26065386741173e-05,8.16663360280893e-36,0.279277638836296,0.092065339653108,0.00229819746263075,0.000287891766196149,4.30023548900428e-22,0.450341455883874,0.00321905149553404,2.38508887630228e-19,3.05664850465917e-17,0.643632252934796,1.0750034772495e-26,7.72887706842686e-16,5.98820888114282e-09,0.195499663806149,0.792619481797727,2.08065216307339e-31,7.53796555173714e-16,0.0775254023948527,0.0207903493435979
"EXOSC10",1.29848823552257e-61,3.7729853165641e-69,5.64333840637105e-10,0.00808589416313636,0,0.105130709017563,2.37894181757673e-06,3.67631873481493e-43,0.0091668419012663,0.0013452592673875,1.00791655174107e-113,0.0374293920752766,0.546169909723532,0.301138858472634,2.12449771127702e-39,5.28991526548997e-44,0.127187781050556,4.01713485667555e-51,6.93212029319746e-07,0.254360592269995,1.33639749114284e-08,0.206564629401662,7.37592071967734e-05,1.59119026651328e-05,1.51797669939179e-13,6.72771019135519e-06,3.12466769773268e-11,2.35947765713819e-41,0.692275938738241,3.4117690025911e-05
"EXOSC2",2.35764511551261e-35,3.01136762417386e-24,7.65290891895225e-42,0.0290045778958372,2.11702324063727e-66,1.03487037564061e-21,1.40840850160618e-17,1.51497398466153e-50,0.000138347529823673,5.81058448685141e-21,4.42294259320258e-80,0.153168240140921,1.90526103211232e-16,0.271303053408813,0.386673488420869,0.820485133631507,7.31760204790274e-14,1.78959292592682e-43,6.28940312807516e-11,9.03129463157898e-23,2.11701030497763e-09,7.25699669261053e-14,2.43138382234831e-13,0.00159498070853664,1.44752680777165e-14,0.0711315083597903,0.921794011948592,2.68820874758119e-48,2.65112996366907e-10,1.35853617397586e-10
"EXOSC3",0.294100173188711,0.00123536966644305,3.32859937530766e-64,0.0473399545321876,1.33552256810337e-113,3.68812970514169e-08,3.39801481206155e-21,4.92860952737481e-47,0.402778171986087,1.38250313555291e-32,5.8693905154564e-114,0.444217450255919,3.54880214884752e-23,0.244871686634604,1.1743806878821e-12,2.08448426547532e-06,0.342004580243807,0.8637248384103,5.21975483866292e-69,7.13820277322528e-18,4.69683002310763e-08,0.000126044538985297,3.24579234964142e-18,0.0839911456423037,0.173111080913987,2.98176642783904e-07,7.22202187546539e-62,2.64105764644035e-32,0.000160261736070041,4.88596574738882e-06
"EXOSC7",0.760664870955958,1.15362492163764e-55,1.85062093066796e-11,0.124395276544264,7.2990141494714e-35,2.84463806370245e-07,2.26325864284066e-31,1.04755540947417e-24,0.064659457764478,2.30489028093634e-53,0.773555196393147,0.00846090329665552,4.95555096136849e-08,0.0778767042813873,0.00904852946895216,0.781415115236141,2.20699317200492e-09,5.81613418949336e-62,1.36932254687218e-16,1.03192538838901e-07,0.000195683328211266,5.37450924073102e-09,0.861563957086058,0.52527292499311,1.29504887903038e-08,1.01163570506476e-15,1.57872117349424e-35,8.05693172271674e-48,0.00235979814358122,0.000915536533201168
"EXOSC8",8.57707499108357e-49,4.74710046467956e-26,2.03941640626977e-63,0.0132962666553074,6.17511290468601e-155,2.0681320765827e-31,1.38275397723834e-13,8.9181839487028e-17,0.0233055406101768,0.000155315282833036,7.32103205431145e-15,0.062888105275429,1.33112238251687e-07,0.718934368935112,1.78325917820093e-09,0.000588195840928843,1.07500243431746e-05,1.49456168074028e-29,4.23556556729969e-15,5.47342982301275e-07,0.000807934881768358,2.29018570347179e-06,3.5399029892515e-12,0.954551874723495,0.948680139746768,0.224037482460355,2.33143519987727e-49,0.00725003741822659,0.0458907459696654,1.89729954024816e-13
"EXOSC9",3.58193256990246e-48,3.23504328631779e-61,1.18844841852598e-27,0.148181944432094,2.55831379249843e-223,1.41432796761051e-17,1.46037717957712e-18,9.35538351138318e-135,0.000233551760756489,3.97340032721203e-27,5.84315474454706e-99,3.63369772493166e-05,0.00572918109408343,0.659163952628889,2.15479980324708e-11,3.01916679344747e-06,0.0841301969132822,4.10768551953656e-18,0.0106541257342572,1.33974719642553e-11,2.33677017840657e-13,4.85129486346215e-32,1.555165165144e-18,0.491471726313078,0.675520964974841,2.18035673695345e-05,4.1695345685296e-77,1.96497838898643e-09,0.0287518784256864,0.000197938815361745
"FAM96B",1.02368654423684e-06,0.00534597706900859,0.0349601267857312,0.832563340865947,8.12141396313257e-19,0.889252986410819,0.358104596024717,1.76856786537256e-41,0.08162433062222,6.79098091185186e-25,0.751840267258682,0.237276576992486,2.46408360394125e-34,0.0598697121948518,4.6759997023796e-07,9.26217168292887e-20,0.811456958329589,7.41794228828539e-21,1.00591218039614e-13,6.05035773668615e-09,1.00719695909603e-05,0.0756727085348726,0.185760301467348,0.231595080710708,0.639038206625044,4.51433942650706e-07,9.08052713404809e-12,8.71028564958487e-12,2.70398097901258e-07,0.112951708032807
"FARSA",9.74272076711692e-163,0.0414200466743241,1.25840329949359e-48,0.256958299662301,0.919424067424437,1.58428910734617e-05,7.40044894187616e-20,6.20777364307668e-11,0.773982859869278,7.231675563157e-28,1.23964837360679e-07,0.13938330028759,1.17784920209097e-46,0.0324272964404858,4.69435216157257e-06,0.000695795527812462,3.57840898602288e-07,0.0441837216877804,5.00525931834525e-05,5.93620957854639e-11,8.2581587565263e-33,8.74702165105199e-09,2.87263171282156e-08,0.0418975204418586,0.352778901337184,1.71832721900782e-05,2.62780240438079e-51,5.49985346749382e-72,0.466101219231647,0.158667101165032
"FARSB",2.38342685445305e-08,1.17211655708173e-13,1.81575968438307e-23,0.0564964239214454,0.00365709227933085,3.07020099523152e-07,1.85889246067904e-35,1.89460661112187e-79,0.00194127242721848,1.95728533269342e-07,5.89160424998988e-12,0.0974278593855579,1.22328376320299e-19,0.306061118828483,0.00105616421923009,0.00898887104189925,0.000189350605443079,0.00116754774729027,5.83708073218834e-56,5.10246503201153e-08,3.2950704650526e-14,0.00114509718437282,4.39690695068077e-23,8.55690136192876e-13,1.10806161867555e-09,4.10225668178885e-06,3.77046593808003e-86,1.83045600304697e-19,3.03250013363736e-11,8.27883059469229e-06
"FEN1",1.47739403136588e-129,9.69057538035547e-22,7.59170174997304e-20,0.0867153226298658,2.19276698630891e-22,4.85019250874213e-10,2.43449526873895e-15,1.22827590593622e-128,0.0824068822754431,0.095075002201557,1.51209437157974e-17,0.0746362238476494,1.01816714510325e-163,0.280996304919117,1.046649026165e-11,5.29854282480226e-27,4.858404859251e-09,4.6245401303732e-16,0.00267066209659599,7.53341861095781e-23,2.60361969484238e-33,5.76156782803416e-12,2.03926327724498e-06,0.00412677907097642,0.564982180720766,6.45684114868145e-24,6.20362865680308e-114,2.01412586584637e-05,1.72629956432767e-08,0.0121835961970021
"FIP1L1",2.01303177924953e-44,1.57329429593609e-17,3.03233710267086e-93,0.233189534019441,2.77412611845236e-230,1.13458625599942e-15,0.000116144849807292,4.42414785452352e-80,0.172609005718821,1.2906362871884e-22,7.25692601428029e-78,0.0112776810135217,2.46505597291979e-14,0.173046914866021,5.11737916028224e-20,0.40937864062232,1.13365607311796e-06,2.52479467427497e-07,8.05670224033085e-18,8.82025359092655e-09,1.7676501255527e-06,1.6061408800268e-08,3.78334380117723e-07,0.0128685489787143,0.710528197325814,2.38162849137202e-12,3.82670801404116e-30,2.62919600682571e-49,8.92961633537969e-05,3.59089153326258e-18
"FNBP4",1.50716625036637e-57,0.0346622805967562,2.54279649045662e-29,0.0172940299242356,1.94661864461451e-321,6.11074786911469e-10,4.90129525466873e-13,3.28387428963288e-203,0.0168943787608785,2.42160207710437e-19,9.12574382186085e-53,0.110858927056071,1.82156332406143e-31,0.212014144522114,0.536729291089249,2.38966794053024e-06,8.71499040721171e-13,1.61769027023447e-41,1.5860766108157e-09,7.63835145806644e-09,0.00125166932266281,5.81129553506945e-32,1.56946995976516e-15,3.78260294753545e-05,1.26894839536801e-10,2.15077859157012e-20,0.0558480535252853,0.356383021143958,9.04105429989186e-06,3.23705825044219e-07
"FNTB",1.63156471585496e-92,1.9649918744881e-26,0.0492613651195617,0.434328916092348,0,4.02837308767635e-19,0.0686148012517399,4.30172938598696e-157,0.174435615488221,9.19399903469141e-13,7.20611382319813e-97,0.183385983396806,6.38300484018455e-08,0.0865663267493527,4.03562580114003e-06,1.04740007269061e-40,0.693100823266579,2.49895404195922e-09,0.285327039590617,2.65156674603679e-15,6.98178705051874e-11,0.126447476102537,5.18157179459784e-26,0.901775271494577,0.000684295173065659,0.0114527657123542,0.0603054408225295,1.99880772513831e-86,1.54367462924767e-05,1.49652293193556e-05
"FTSJ3",6.2630706577583e-11,4.3255105384387e-13,0.354432273013488,0.190792737190907,1.53362014750759e-57,3.23245498653948e-17,5.79502720934797e-34,7.24265895174194e-71,7.25048856405919e-05,2.1228631486412e-29,2.14029773069846e-07,0.134148778649196,0.00685246364699405,0.394145713361054,4.54118281199929e-24,1.14412307018292e-13,0.00133853894436137,1.01639291566856e-53,1.09643966435679e-17,3.0199966777476e-14,2.78463800737898e-15,1.6922377720263e-08,4.45240297270257e-11,0.00614694357041247,0.0154743357821449,0.198071096551118,0.00016184540780864,9.88890505401946e-19,1.45110595585787e-13,2.58225204253314e-08
"GBF1",5.35930206765736e-40,0.328708890484505,1.61830555262698e-289,0.045170549961536,9.41344611757558e-226,0.155537405642098,1.05634751945652e-20,6.48577881653803e-14,0.378477808262444,1.51435927678537e-98,9.38851763696402e-105,0.100235572960858,1.30619025274406e-31,0.791644524971492,0.575204383679931,1.15519129734278e-28,0.00668248608394405,4.08276515770043e-19,1.44383417625396e-51,2.53283641554555e-14,5.18271786358457e-07,7.72783720786904e-08,9.78327607537949e-08,0.00023868547673516,1.06197977841477e-06,0.297146191598778,1.69372271426559e-09,5.55638905818879e-60,3.55543299896852e-06,1.63107939580476e-05
"GEMIN5",0,7.70940780931324e-16,5.11969796188689e-17,0.212225750821746,2.3819591006968e-92,2.83505718611139e-70,6.13223580572191e-38,1.77353236326429e-37,0.00399977044522483,4.12794080553168e-39,4.36467316006495e-41,0.101092982167048,0.996640279719826,0.157319154498797,0.0172242379368518,0.930816427541173,0.0013405003709926,5.75597201976349e-09,9.75626601230452e-25,5.33263812866684e-07,0.660645073164364,1.13646476256284e-14,4.27072341071758e-23,0.456428222955821,0.451163490853303,0.539108544612882,1.97807833082386e-14,2.92057718589656e-45,1.39225019700987e-19,5.93523158272418e-09
